facility_id,day,total_staff,nurses_on_duty,doctors_on_duty,beds_occupied,beds_available,patient_visits,avg_congestion,weighted_demand,staff_to_patient_ratio,beds_occupancy_ratio
HF_L5_002,7/25/2024,59,47,20,206,115,32,316.0625,54,1.787878788,1.791304348
HF_L5_002,7/26/2024,84,47,18,153,71,35,284.3714286,49,2.333333333,2.154929577
HF_L5_002,7/27/2024,53,51,18,192,96,38,326.2368421,54,1.358974359,2
HF_L5_002,7/28/2024,71,37,17,184,84,30,263.7666667,43,2.290322581,2.19047619
HF_L5_002,7/29/2024,64,45,24,144,101,25,299.6,46,2.461538462,1.425742574
HF_L5_002,7/30/2024,62,36,21,308,122,30,281.6333333,41,2,2.524590164
HF_L5_002,7/31/2024,87,33,24,248,84,29,327.7931034,54,2.9,2.952380952
HF_L5_002,8/1/2024,51,51,20,162,111,35,323.4571429,51,1.416666667,1.459459459
HF_L5_002,8/2/2024,79,35,24,228,102,43,287.4418605,64,1.795454545,2.235294118
HF_L5_002,8/3/2024,68,34,22,173,83,34,259.2058824,48,1.942857143,2.084337349
HF_L5_002,8/4/2024,73,36,24,199,94,44,329.2272727,69,1.622222222,2.117021277
HF_L5_002,8/5/2024,40,45,19,222,89,30,220.4,49,1.290322581,2.494382022
HF_L5_002,8/6/2024,69,37,22,139,86,40,328.8,58,1.682926829,1.61627907
HF_L5_002,8/7/2024,68,42,24,271,90,25,304.96,35,2.615384615,3.011111111
HF_L5_002,8/8/2024,46,44,25,188,111,33,285.9393939,40,1.352941176,1.693693694
HF_L5_002,8/9/2024,72,57,24,223,118,31,317.4193548,50,2.25,1.889830508
HF_L5_002,8/10/2024,57,40,17,185,95,33,297.8484848,63,1.676470588,1.947368421
HF_L5_002,8/11/2024,56,43,21,158,115,35,294.3428571,49,1.555555556,1.373913043
HF_L5_002,8/12/2024,51,35,24,183,107,35,298.6571429,39,1.416666667,1.710280374
HF_L5_002,8/13/2024,56,53,18,222,95,17,304,37,3.111111111,2.336842105
HF_L5_002,8/14/2024,56,60,15,214,93,27,339.8148148,51,2,2.301075269
HF_L5_002,8/15/2024,54,29,23,123,117,26,232.4615385,42,2,1.051282051
HF_L5_002,8/16/2024,72,27,24,237,97,39,277.6410256,62,1.8,2.443298969
HF_L5_002,8/17/2024,59,26,21,133,124,37,283.2972973,64,1.552631579,1.072580645
HF_L5_002,8/18/2024,76,34,24,209,102,32,298.625,64,2.303030303,2.049019608
HF_L5_002,8/19/2024,83,39,24,197,137,27,280.8518519,33,2.964285714,1.437956204
HF_L5_002,8/20/2024,67,34,23,217,98,31,297.5483871,45,2.09375,2.214285714
HF_L5_002,8/21/2024,62,51,30,225,119,41,277.9268293,60,1.476190476,1.890756303
HF_L5_002,8/22/2024,42,47,25,191,146,27,333.4814815,38,1.5,1.308219178
HF_L5_002,8/23/2024,60,31,18,161,83,31,267.2258065,35,1.875,1.939759036
HF_L5_002,8/24/2024,61,53,23,181,92,33,288.6666667,54,1.794117647,1.967391304
HF_L5_002,8/25/2024,36,54,20,145,103,23,284.6086957,43,1.5,1.40776699
HF_L5_002,8/26/2024,55,39,26,186,122,40,282.775,51,1.341463415,1.524590164
HF_L5_002,8/27/2024,52,40,21,172,104,44,284.0681818,66,1.155555556,1.653846154
HF_L5_002,8/28/2024,54,45,24,178,91,38,298.0789474,60,1.384615385,1.956043956
HF_L5_002,8/29/2024,50,30,21,251,113,31,255.6129032,42,1.5625,2.221238938
HF_L5_002,8/30/2024,68,41,24,137,95,30,314.2333333,41,2.193548387,1.442105263
HF_L5_002,8/31/2024,77,36,25,279,110,34,327.2941176,49,2.2,2.536363636
HF_L5_002,9/1/2024,70,42,17,217,80,28,319.7857143,37,2.413793103,2.7125
HF_L5_002,9/2/2024,71,40,23,232,100,28,321.5714286,39,2.448275862,2.32
HF_L5_002,9/3/2024,56,33,21,173,96,29,288.6206897,36,1.866666667,1.802083333
HF_L5_002,9/4/2024,61,45,22,249,127,38,300.4210526,49,1.564102564,1.960629921
HF_L5_002,9/5/2024,55,36,21,241,112,29,293.6896552,42,1.833333333,2.151785714
HF_L5_002,9/6/2024,67,33,18,164,109,22,335.0454545,33,2.913043478,1.504587156
HF_L5_002,9/7/2024,67,32,15,175,111,35,317.9428571,43,1.861111111,1.576576577
HF_L5_002,9/8/2024,81,54,21,187,103,30,259.3,54,2.612903226,1.815533981
HF_L5_002,9/9/2024,50,37,26,260,81,31,280.3870968,47,1.5625,3.209876543
HF_L5_002,9/10/2024,51,35,29,219,123,38,307.7894737,57,1.307692308,1.780487805
HF_L5_002,9/11/2024,54,34,23,262,92,29,312,48,1.8,2.847826087
HF_L5_002,9/12/2024,82,29,22,170,76,33,299,37,2.411764706,2.236842105
HF_L5_002,9/13/2024,61,49,21,222,76,35,285.3428571,52,1.694444444,2.921052632
HF_L5_002,9/14/2024,46,30,19,165,101,38,269,58,1.179487179,1.633663366
HF_L5_002,9/15/2024,54,44,22,222,112,49,329.7142857,67,1.08,1.982142857
HF_L5_002,9/16/2024,53,54,20,210,106,28,310.3571429,34,1.827586207,1.981132075
HF_L5_002,9/17/2024,54,33,24,111,110,25,325.96,34,2.076923077,1.009090909
HF_L5_002,9/18/2024,64,38,20,242,118,26,308.1538462,46,2.37037037,2.050847458
HF_L5_002,9/19/2024,62,39,22,251,107,32,296.6875,55,1.878787879,2.345794393
HF_L5_002,9/20/2024,78,35,26,236,72,40,328.35,71,1.902439024,3.277777778
HF_L5_002,9/21/2024,76,42,14,178,77,31,279.3870968,44,2.375,2.311688312
HF_L5_002,9/22/2024,75,37,19,217,110,40,296.25,52,1.829268293,1.972727273
HF_L5_002,9/23/2024,41,35,19,184,104,34,322.7352941,51,1.171428571,1.769230769
HF_L5_002,9/24/2024,44,26,30,115,93,31,276.0967742,57,1.375,1.23655914
HF_L5_002,9/25/2024,65,52,20,166,108,40,334.35,52,1.585365854,1.537037037
HF_L5_002,9/26/2024,61,47,25,197,115,39,318.974359,63,1.525,1.713043478
HF_L5_002,9/27/2024,64,31,21,277,98,33,300.4848485,43,1.882352941,2.826530612
HF_L5_002,9/28/2024,73,23,17,180,118,34,300.3529412,43,2.085714286,1.525423729
HF_L5_002,9/29/2024,61,36,23,163,103,36,287.6944444,54,1.648648649,1.582524272
HF_L5_002,9/30/2024,81,49,20,221,81,29,288.7931034,41,2.7,2.728395062
HF_L5_002,10/1/2024,76,34,18,269,114,26,260.3461538,40,2.814814815,2.359649123
HF_L5_002,10/2/2024,43,25,21,159,121,38,340.1315789,61,1.102564103,1.314049587
HF_L5_002,10/3/2024,54,32,26,192,105,29,292.4827586,40,1.8,1.828571429
HF_L5_002,10/4/2024,47,49,13,275,95,32,327.96875,53,1.424242424,2.894736842
HF_L5_002,10/5/2024,67,47,25,201,98,28,269.4285714,41,2.310344828,2.051020408
HF_L5_002,10/6/2024,72,48,27,187,115,39,314.5641026,48,1.8,1.626086957
HF_L5_002,10/7/2024,73,26,27,176,111,31,324.7096774,45,2.28125,1.585585586
HF_L5_002,10/8/2024,97,40,19,194,78,35,310.7428571,54,2.694444444,2.487179487
HF_L5_002,10/9/2024,84,56,16,209,89,32,346.53125,46,2.545454545,2.348314607
HF_L5_002,10/10/2024,62,44,25,208,93,17,310.4117647,34,3.444444444,2.23655914
HF_L5_002,10/11/2024,58,32,22,230,88,25,279.56,25,2.230769231,2.613636364
HF_L5_002,10/12/2024,81,42,18,232,126,33,287,42,2.382352941,1.841269841
HF_L5_002,10/13/2024,76,54,25,194,100,39,270.1282051,62,1.9,1.94
HF_L5_002,10/14/2024,46,43,18,219,93,36,265.1111111,51,1.243243243,2.35483871
HF_L5_002,10/15/2024,69,49,21,220,135,37,268.1621622,64,1.815789474,1.62962963
HF_L5_002,10/16/2024,66,50,27,160,86,30,305.3333333,38,2.129032258,1.860465116
HF_L5_002,10/17/2024,76,28,26,169,94,29,278.3103448,49,2.533333333,1.79787234
HF_L5_002,10/18/2024,60,32,26,238,105,30,266.7333333,44,1.935483871,2.266666667
HF_L5_002,10/19/2024,87,36,13,236,83,37,284.8918919,59,2.289473684,2.843373494
HF_L5_002,10/20/2024,71,42,20,193,98,48,321.375,67,1.448979592,1.969387755
HF_L5_002,10/21/2024,62,49,14,147,119,47,309.6170213,72,1.291666667,1.235294118
HF_L5_002,10/22/2024,53,50,29,166,128,33,300.8787879,47,1.558823529,1.296875
HF_L5_002,10/23/2024,41,50,25,226,94,40,331.675,55,1,2.404255319
HF_L5_002,10/24/2024,64,31,28,215,89,27,332.8148148,39,2.285714286,2.415730337
HF_L5_002,10/25/2024,51,43,32,201,93,26,309.6153846,34,1.888888889,2.161290323
HF_L5_002,10/26/2024,79,36,19,239,118,28,308.1071429,51,2.724137931,2.025423729
HF_L5_002,10/27/2024,61,45,15,197,90,30,260.3333333,50,1.967741935,2.188888889
HF_L5_002,10/28/2024,67,38,23,229,128,44,267.0454545,78,1.488888889,1.7890625
HF_L5_002,10/29/2024,58,31,24,195,89,49,317.4897959,90,1.16,2.191011236
HF_L5_002,10/30/2024,61,49,20,229,81,38,287.3157895,45,1.564102564,2.827160494
HF_L5_002,10/31/2024,82,44,23,206,100,35,281.3428571,52,2.277777778,2.06
HF_L5_002,11/1/2024,52,31,27,163,103,33,250.0909091,51,1.529411765,1.582524272
HF_L5_002,11/2/2024,49,40,18,178,73,38,325.1578947,54,1.256410256,2.438356164
HF_L5_002,11/3/2024,67,49,23,270,110,31,350.4193548,52,2.09375,2.454545455
HF_L5_002,11/4/2024,56,50,19,178,121,34,279.5882353,52,1.6,1.47107438
HF_L5_002,11/5/2024,74,27,23,265,92,38,295.2105263,55,1.897435897,2.880434783
HF_L5_002,11/6/2024,80,42,24,225,88,38,283.8157895,78,2.051282051,2.556818182
HF_L5_002,11/7/2024,34,54,31,231,87,31,321.7419355,37,1.0625,2.655172414
HF_L5_002,11/8/2024,59,50,25,198,102,36,293.1666667,58,1.594594595,1.941176471
HF_L5_002,11/9/2024,56,40,18,204,92,33,315.0909091,36,1.647058824,2.217391304
HF_L5_002,11/10/2024,78,41,24,258,67,31,279.483871,36,2.4375,3.850746269
HF_L5_002,11/11/2024,71,47,17,192,118,30,300.8,47,2.290322581,1.627118644
HF_L5_002,11/12/2024,56,33,17,206,105,40,342.825,54,1.365853659,1.961904762
HF_L5_002,11/13/2024,55,34,19,220,93,32,297.21875,53,1.666666667,2.365591398
HF_L5_002,11/14/2024,64,54,27,262,81,36,298.4722222,53,1.72972973,3.234567901
HF_L5_002,11/15/2024,64,46,19,216,96,30,339.1333333,38,2.064516129,2.25
HF_L5_002,11/16/2024,64,37,23,237,140,28,308.6428571,45,2.206896552,1.692857143
HF_L5_002,11/17/2024,83,45,16,159,94,29,304.1034483,45,2.766666667,1.691489362
HF_L5_002,11/18/2024,80,48,28,233,88,22,279.2272727,37,3.47826087,2.647727273
HF_L5_002,11/19/2024,47,30,21,186,123,37,310.8378378,59,1.236842105,1.512195122
HF_L5_002,11/20/2024,84,41,23,130,82,29,276.3793103,45,2.8,1.585365854
HF_L5_002,11/21/2024,50,36,22,136,94,30,324.7333333,48,1.612903226,1.446808511
HF_L5_002,11/22/2024,63,45,28,164,114,31,259.6129032,41,1.96875,1.438596491
HF_L5_002,11/23/2024,69,25,14,182,72,24,311.8333333,37,2.76,2.527777778
HF_L5_002,11/24/2024,70,54,26,115,120,40,305.1,54,1.707317073,0.958333333
HF_L5_002,11/25/2024,65,30,16,206,110,33,316.2424242,56,1.911764706,1.872727273
HF_L5_002,11/26/2024,58,43,23,220,84,38,290.0789474,57,1.487179487,2.619047619
HF_L5_002,11/27/2024,69,44,20,218,110,31,286.3548387,39,2.15625,1.981818182
HF_L5_002,11/28/2024,56,50,17,226,87,36,309.0833333,57,1.513513514,2.597701149
HF_L5_002,11/29/2024,68,44,21,141,93,31,317.3548387,49,2.125,1.516129032
HF_L5_002,11/30/2024,70,38,24,228,99,36,250.0555556,62,1.891891892,2.303030303
HF_L5_002,12/1/2024,58,45,29,146,93,29,268.3793103,38,1.933333333,1.569892473
HF_L5_002,12/2/2024,60,36,22,222,105,37,280.6216216,46,1.578947368,2.114285714
HF_L5_002,12/3/2024,50,29,21,108,110,34,317.5,49,1.428571429,0.981818182
HF_L5_002,12/4/2024,51,39,22,142,93,33,262.3939394,58,1.5,1.52688172
HF_L5_002,12/5/2024,72,40,21,156,142,34,337.9117647,48,2.057142857,1.098591549
HF_L5_002,12/6/2024,91,27,27,227,86,26,293.1923077,49,3.37037037,2.639534884
HF_L5_002,12/7/2024,51,39,23,149,148,33,288.2727273,51,1.5,1.006756757
HF_L5_002,12/8/2024,50,49,17,147,96,45,273,69,1.086956522,1.53125
HF_L5_002,12/9/2024,68,53,24,156,79,24,309.7083333,42,2.72,1.974683544
HF_L5_002,12/10/2024,86,46,24,128,96,31,292.2903226,39,2.6875,1.333333333
HF_L5_002,12/11/2024,70,30,21,247,119,22,289.8181818,35,3.043478261,2.075630252
HF_L5_002,12/12/2024,72,33,25,205,137,28,282.3928571,34,2.482758621,1.496350365
HF_L5_002,12/13/2024,41,35,19,180,82,37,271.6756757,57,1.078947368,2.195121951
HF_L5_002,12/14/2024,89,32,19,200,103,23,256.5217391,40,3.708333333,1.941747573
HF_L5_002,12/15/2024,41,52,19,203,105,36,318.1666667,56,1.108108108,1.933333333
HF_L5_002,12/16/2024,57,46,27,193,98,28,269.0357143,45,1.965517241,1.969387755
HF_L5_002,12/17/2024,80,48,16,233,125,33,333.7575758,49,2.352941176,1.864
HF_L5_002,12/18/2024,45,35,24,133,123,26,249.7692308,41,1.666666667,1.081300813
HF_L5_002,12/19/2024,57,29,28,150,97,33,296.8484848,45,1.676470588,1.546391753
HF_L5_002,12/20/2024,62,44,21,114,112,30,301.2,48,2,1.017857143
HF_L5_002,12/21/2024,65,37,21,205,107,34,287.2941176,41,1.857142857,1.91588785
HF_L5_002,12/22/2024,55,28,19,115,100,29,345.2068966,52,1.833333333,1.15
HF_L5_002,12/23/2024,60,30,20,232,127,40,276.95,54,1.463414634,1.826771654
HF_L5_002,12/24/2024,44,50,20,163,133,30,267.3333333,46,1.419354839,1.22556391
HF_L5_002,12/25/2024,84,43,21,181,75,36,283.1111111,45,2.27027027,2.413333333
HF_L5_002,12/26/2024,77,42,26,249,89,25,299.84,41,2.961538462,2.797752809
HF_L5_002,12/27/2024,72,48,23,184,114,38,282.7631579,47,1.846153846,1.614035088
HF_L5_002,12/28/2024,58,49,31,149,100,44,286.7727273,74,1.288888889,1.49
HF_L5_002,12/29/2024,64,36,27,198,78,30,323.5,50,2.064516129,2.538461538
HF_L5_002,12/30/2024,55,38,24,193,64,21,349.2857143,27,2.5,3.015625
HF_L5_002,12/31/2024,25,17,8,16,38,0,0,0,0,0.421052632
HF_L5_003,1/1/2023,65,47,16,286,68,35,294.6857143,53,1.805555556,4.205882353
HF_L5_003,1/2/2023,70,45,20,132,109,36,306.8611111,46,1.891891892,1.211009174
HF_L5_003,1/3/2023,51,55,20,205,96,31,292.483871,48,1.59375,2.135416667
HF_L5_003,1/4/2023,65,42,26,124,82,20,271.65,36,3.095238095,1.512195122
HF_L5_003,1/5/2023,69,37,29,292,104,36,280.4166667,60,1.864864865,2.807692308
HF_L5_003,1/6/2023,60,41,23,173,93,32,266.0625,50,1.818181818,1.860215054
HF_L5_003,1/7/2023,40,39,11,213,117,36,305.1388889,41,1.081081081,1.820512821
HF_L5_003,1/8/2023,77,25,20,262,89,34,355.0588235,41,2.2,2.943820225
HF_L5_003,1/9/2023,72,37,29,179,80,36,306.1388889,54,1.945945946,2.2375
HF_L5_003,1/10/2023,58,38,20,199,112,42,301.5714286,65,1.348837209,1.776785714
HF_L5_003,1/11/2023,97,36,23,187,74,23,289.3478261,39,4.041666667,2.527027027
HF_L5_003,1/12/2023,67,41,32,238,71,38,291.7368421,53,1.717948718,3.352112676
HF_L5_003,1/13/2023,68,41,22,220,76,38,306.5263158,42,1.743589744,2.894736842
HF_L5_003,1/14/2023,62,32,19,133,106,44,300.4772727,57,1.377777778,1.254716981
HF_L5_003,1/15/2023,80,45,22,182,107,38,320.9210526,46,2.051282051,1.700934579
HF_L5_003,1/16/2023,62,38,21,167,116,36,290.1666667,57,1.675675676,1.439655172
HF_L5_003,1/17/2023,68,40,21,268,119,36,349.1388889,62,1.837837838,2.25210084
HF_L5_003,1/18/2023,61,36,24,126,95,44,316.8636364,60,1.355555556,1.326315789
HF_L5_003,1/19/2023,42,34,18,207,102,41,294.9756098,64,1,2.029411765
HF_L5_003,1/20/2023,79,37,29,141,105,31,337.8387097,39,2.46875,1.342857143
HF_L5_003,1/21/2023,54,54,23,129,125,30,278.8333333,45,1.741935484,1.032
HF_L5_003,1/22/2023,83,45,21,253,90,26,280.0384615,38,3.074074074,2.811111111
HF_L5_003,1/23/2023,57,53,22,225,82,30,309,39,1.838709677,2.743902439
HF_L5_003,1/24/2023,84,44,18,218,102,46,319.9782609,69,1.787234043,2.137254902
HF_L5_003,1/25/2023,57,30,20,247,110,26,319.6538462,46,2.111111111,2.245454545
HF_L5_003,1/26/2023,46,43,24,166,96,31,302.0967742,50,1.4375,1.729166667
HF_L5_003,1/27/2023,65,32,14,195,124,39,336.4358974,53,1.625,1.572580645
HF_L5_003,1/28/2023,75,38,17,220,105,36,294.5555556,58,2.027027027,2.095238095
HF_L5_003,1/29/2023,68,39,15,241,114,25,327.24,40,2.615384615,2.114035088
HF_L5_003,1/30/2023,81,26,24,179,102,27,347.4814815,52,2.892857143,1.754901961
HF_L5_003,1/31/2023,65,50,17,169,73,30,277.5666667,45,2.096774194,2.315068493
HF_L5_003,2/1/2023,49,48,23,128,120,18,340.3888889,27,2.578947368,1.066666667
HF_L5_003,2/2/2023,53,48,19,256,86,37,293.1891892,65,1.394736842,2.976744186
HF_L5_003,2/3/2023,52,50,27,190,122,43,266.2790698,58,1.181818182,1.557377049
HF_L5_003,2/4/2023,51,49,25,215,85,37,268.972973,61,1.342105263,2.529411765
HF_L5_003,2/5/2023,63,43,24,179,94,33,303.7878788,51,1.852941176,1.904255319
HF_L5_003,2/6/2023,76,39,17,225,110,30,316.3,46,2.451612903,2.045454545
HF_L5_003,2/7/2023,58,35,24,141,90,32,328.03125,58,1.757575758,1.566666667
HF_L5_003,2/8/2023,76,46,16,242,128,38,325.9473684,51,1.948717949,1.890625
HF_L5_003,2/9/2023,58,39,24,180,126,36,301.75,63,1.567567568,1.428571429
HF_L5_003,2/10/2023,72,40,21,262,86,37,292.4594595,55,1.894736842,3.046511628
HF_L5_003,2/11/2023,51,39,23,259,85,29,327.6896552,39,1.7,3.047058824
HF_L5_003,2/12/2023,78,38,23,128,113,37,294.1351351,53,2.052631579,1.132743363
HF_L5_003,2/13/2023,47,33,22,219,74,28,328.1428571,55,1.620689655,2.959459459
HF_L5_003,2/14/2023,80,39,25,202,116,24,254.0833333,42,3.2,1.74137931
HF_L5_003,2/15/2023,52,41,23,183,91,28,272.6785714,46,1.793103448,2.010989011
HF_L5_003,2/16/2023,68,34,25,164,110,41,292.3170732,68,1.619047619,1.490909091
HF_L5_003,2/17/2023,85,52,17,218,85,31,298.516129,51,2.65625,2.564705882
HF_L5_003,2/18/2023,80,50,22,254,78,41,259.6585366,61,1.904761905,3.256410256
HF_L5_003,2/19/2023,59,45,21,170,125,23,281.7391304,39,2.458333333,1.36
HF_L5_003,2/20/2023,56,53,24,202,120,33,305.3333333,51,1.647058824,1.683333333
HF_L5_003,2/21/2023,77,28,15,182,83,30,286.2333333,50,2.483870968,2.192771084
HF_L5_003,2/22/2023,64,48,26,178,102,37,306.5405405,34,1.684210526,1.745098039
HF_L5_003,2/23/2023,69,34,17,173,106,31,359.6129032,57,2.15625,1.632075472
HF_L5_003,2/24/2023,74,42,21,188,85,45,292.1555556,61,1.608695652,2.211764706
HF_L5_003,2/25/2023,65,39,24,210,108,28,297.1071429,47,2.24137931,1.944444444
HF_L5_003,2/26/2023,57,43,19,195,101,38,306.6052632,61,1.461538462,1.930693069
HF_L5_003,2/27/2023,67,33,28,121,96,26,304.1923077,47,2.481481481,1.260416667
HF_L5_003,2/28/2023,56,52,22,143,77,34,261.8235294,48,1.6,1.857142857
HF_L5_003,3/1/2023,59,35,15,146,114,35,326.3428571,52,1.638888889,1.280701754
HF_L5_003,3/2/2023,59,36,22,165,84,29,287.3103448,32,1.966666667,1.964285714
HF_L5_003,3/3/2023,58,37,22,150,113,33,330.8787879,36,1.705882353,1.327433628
HF_L5_003,3/4/2023,64,38,23,170,101,40,272.375,55,1.56097561,1.683168317
HF_L5_003,3/5/2023,77,40,27,230,103,40,304.025,63,1.87804878,2.233009709
HF_L5_003,3/6/2023,70,31,25,153,107,27,314.8518519,48,2.5,1.429906542
HF_L5_003,3/7/2023,78,51,17,233,68,32,309.84375,50,2.363636364,3.426470588
HF_L5_003,3/8/2023,56,28,25,166,118,30,301.1,55,1.806451613,1.406779661
HF_L5_003,3/9/2023,75,50,16,224,122,36,324.8055556,52,2.027027027,1.836065574
HF_L5_003,3/10/2023,81,32,25,210,112,36,305.3611111,69,2.189189189,1.875
HF_L5_003,3/11/2023,77,15,24,147,100,26,320.1538462,37,2.851851852,1.47
HF_L5_003,3/12/2023,64,58,23,122,108,26,289.5769231,46,2.37037037,1.12962963
HF_L5_003,3/13/2023,73,42,28,171,125,30,238.8,29,2.35483871,1.368
HF_L5_003,3/14/2023,64,31,23,141,87,28,256.1785714,32,2.206896552,1.620689655
HF_L5_003,3/15/2023,41,27,19,173,93,36,312.7777778,53,1.108108108,1.860215054
HF_L5_003,3/16/2023,80,44,21,259,107,27,288.4814815,45,2.857142857,2.420560748
HF_L5_003,3/17/2023,60,50,25,214,114,32,292.1875,34,1.818181818,1.877192982
HF_L5_003,3/18/2023,49,42,21,143,104,28,332.1428571,42,1.689655172,1.375
HF_L5_003,3/19/2023,69,40,22,227,81,32,311.96875,46,2.090909091,2.802469136
HF_L5_003,3/20/2023,49,30,22,197,114,30,321.6333333,51,1.580645161,1.728070175
HF_L5_003,3/21/2023,74,41,26,190,116,31,318.4516129,49,2.3125,1.637931034
HF_L5_003,3/22/2023,62,47,25,188,101,44,297.0227273,70,1.377777778,1.861386139
HF_L5_003,3/23/2023,75,40,20,272,140,36,304.0833333,55,2.027027027,1.942857143
HF_L5_003,3/24/2023,70,45,27,171,116,32,313.25,47,2.121212121,1.474137931
HF_L5_003,3/25/2023,53,33,29,222,68,37,290.5135135,48,1.394736842,3.264705882
HF_L5_003,3/26/2023,55,42,28,151,113,37,291.9189189,50,1.447368421,1.336283186
HF_L5_003,3/27/2023,61,33,24,231,123,32,278.65625,47,1.848484848,1.87804878
HF_L5_003,3/28/2023,70,52,17,201,84,31,343.9032258,40,2.1875,2.392857143
HF_L5_003,3/29/2023,49,45,27,173,121,38,306.3947368,58,1.256410256,1.429752066
HF_L5_003,3/30/2023,74,41,27,223,107,41,303.0243902,60,1.761904762,2.08411215
HF_L5_003,3/31/2023,56,43,20,157,106,30,330.1666667,47,1.806451613,1.481132075
HF_L5_003,4/1/2023,70,33,20,205,106,26,295.3846154,34,2.592592593,1.933962264
HF_L5_003,4/2/2023,68,47,27,233,83,27,297.5555556,41,2.428571429,2.807228916
HF_L5_003,4/3/2023,72,51,19,217,116,24,302.25,32,2.88,1.870689655
HF_L5_003,4/4/2023,45,45,21,243,102,36,305.5,64,1.216216216,2.382352941
HF_L5_003,4/5/2023,78,38,23,139,108,35,291.8285714,58,2.166666667,1.287037037
HF_L5_003,4/6/2023,81,36,19,194,96,33,298.4545455,53,2.382352941,2.020833333
HF_L5_003,4/7/2023,50,36,19,181,63,31,281.0967742,47,1.5625,2.873015873
HF_L5_003,4/8/2023,82,38,27,261,112,41,294.3170732,57,1.952380952,2.330357143
HF_L5_003,4/9/2023,62,36,23,154,91,29,338.8965517,47,2.066666667,1.692307692
HF_L5_003,4/10/2023,53,34,18,192,94,39,323.4615385,73,1.325,2.042553191
HF_L5_003,4/11/2023,59,54,14,200,81,35,309.1428571,54,1.638888889,2.469135802
HF_L5_003,4/12/2023,60,41,19,234,131,36,283.5833333,47,1.621621622,1.786259542
HF_L5_003,4/13/2023,53,47,27,224,112,28,278.7857143,44,1.827586207,2
HF_L5_003,4/14/2023,43,35,23,231,109,31,301.5806452,44,1.34375,2.119266055
HF_L5_003,4/15/2023,62,32,19,202,117,37,287.6486486,53,1.631578947,1.726495726
HF_L5_003,4/16/2023,69,42,21,108,93,34,312.6764706,40,1.971428571,1.161290323
HF_L5_003,4/17/2023,67,27,23,273,82,37,305.972973,53,1.763157895,3.329268293
HF_L5_003,4/18/2023,79,44,23,267,92,33,344.2121212,47,2.323529412,2.902173913
HF_L5_003,4/19/2023,70,41,25,294,70,21,276.3333333,28,3.181818182,4.2
HF_L5_003,4/20/2023,71,52,21,152,97,35,287.2857143,53,1.972222222,1.567010309
HF_L5_003,4/21/2023,74,26,28,205,109,35,300.8571429,60,2.055555556,1.880733945
HF_L5_003,4/22/2023,52,19,25,191,114,30,257.5333333,46,1.677419355,1.675438596
HF_L5_003,4/23/2023,81,23,28,224,71,22,290.9090909,32,3.52173913,3.154929577
HF_L5_003,4/24/2023,70,44,29,241,78,38,312.0263158,57,1.794871795,3.08974359
HF_L5_003,4/25/2023,56,32,21,187,103,42,304.2380952,55,1.302325581,1.815533981
HF_L5_003,4/26/2023,75,29,27,247,98,45,277.7777778,65,1.630434783,2.520408163
HF_L5_003,4/27/2023,68,44,18,176,77,37,326.1081081,57,1.789473684,2.285714286
HF_L5_003,4/28/2023,56,53,31,178,120,42,314.0714286,55,1.302325581,1.483333333
HF_L5_003,4/29/2023,52,44,23,212,97,34,279.2647059,55,1.485714286,2.18556701
HF_L5_003,4/30/2023,79,28,17,153,132,38,319.1315789,60,2.025641026,1.159090909
HF_L5_003,5/1/2023,58,30,20,236,83,37,328.7297297,43,1.526315789,2.843373494
HF_L5_003,5/2/2023,50,48,14,221,75,27,321.7037037,42,1.785714286,2.946666667
HF_L5_003,5/3/2023,59,31,28,163,98,23,308.3478261,30,2.458333333,1.663265306
HF_L5_003,5/4/2023,69,46,21,250,129,42,303.2619048,63,1.604651163,1.937984496
HF_L5_003,5/5/2023,68,45,28,156,94,27,282.4814815,44,2.428571429,1.659574468
HF_L5_003,5/6/2023,78,29,22,211,110,25,297,30,3,1.918181818
HF_L5_003,5/7/2023,40,47,27,296,123,32,279.25,41,1.212121212,2.406504065
HF_L5_003,5/8/2023,56,41,19,250,119,36,291.4444444,54,1.513513514,2.100840336
HF_L5_003,5/9/2023,89,33,18,190,103,25,298.08,33,3.423076923,1.844660194
HF_L5_003,5/10/2023,72,38,27,145,80,32,305.40625,49,2.181818182,1.8125
HF_L5_003,5/11/2023,65,38,21,171,82,33,315.9090909,46,1.911764706,2.085365854
HF_L5_003,5/12/2023,77,31,17,179,89,27,306.1851852,46,2.75,2.011235955
HF_L5_003,5/13/2023,59,41,22,190,106,32,310.84375,44,1.787878788,1.79245283
HF_L5_003,5/14/2023,51,58,15,162,120,25,315.88,30,1.961538462,1.35
